id_transacao,data,funcionario,cargo,descricao,valor,categoria,departamento,amount,date,beneficiary
TX_1173,2008-04-06,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,3.85,Material de Escritório,Qualidade,3.85,2008-04-06,unknown
TX_1174,2008-04-06,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,43.96,Transporte Local,Vendas,43.96,2008-04-06,unknown
TX_1175,2008-04-06,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,172.28,Refeição com Cliente,Vendas,172.28,2008-04-06,unknown
TX_1176,2008-04-06,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,26.28,Refeição com Cliente,Vendas,26.28,2008-04-06,unknown
TX_1177,2008-04-06,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,74.64,Copa e Cozinha,Administrativo,74.64,2008-04-06,unknown
TX_1178,2008-04-06,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,150.77,Refeição com Cliente,Vendas,150.77,2008-04-06,unknown
TX_1179,2008-04-06,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,75.4,Copa e Cozinha,Contabilidade,75.4,2008-04-06,unknown
TX_1180,2008-04-06,Stanley Hudson,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,75.74,Viagem,Vendas,75.74,2008-04-06,unknown
TX_1181,2008-04-06,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,102.73,Refeição,Vendas,102.73,2008-04-06,unknown
TX_1182,2008-04-06,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,25.07,Refeição,Vendas,25.07,2008-04-06,unknown
TX_1183,2008-04-06,Michael Scott,Gerente Regional,Papelaria Local - Despesa de Material de Escritório,232.2,Material de Escritório,Gerência,232.2,2008-04-06,unknown
TX_1184,2008-04-06,Jim Halpert,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,125.46,Refeição com Cliente,Vendas,125.46,2008-04-06,unknown
TX_1185,2008-04-06,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,11.6,Logística,Atendimento ao Cliente,11.6,2008-04-06,unknown
TX_1186,2008-04-06,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,11.35,Material de Escritório,Contabilidade,11.35,2008-04-06,unknown
TX_1187,2008-04-06,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,32.01,Material de Escritório,Qualidade,32.01,2008-04-06,unknown
TX_1188,2008-04-06,Michael Scott,Gerente Regional,Cugino's - Despesa de Refeição com Cliente,243.37,Refeição com Cliente,Gerência,243.37,2008-04-06,unknown
TX_1189,2008-04-06,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,60.49,Refeição com Cliente,Vendas,60.49,2008-04-06,unknown
TX_1190,2008-04-06,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,62.26,Material de Escritório,Administrativo,62.26,2008-04-06,unknown
TX_1191,2008-04-06,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,77.66,Logística,Contabilidade,77.66,2008-04-06,unknown
TX_1192,2008-04-06,Andy Bernard,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,66.3,Refeição com Cliente,Vendas,66.3,2008-04-06,unknown
TX_1193,2008-04-06,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,26.95,Copa e Cozinha,Qualidade,26.95,2008-04-06,unknown
TX_1194,2008-04-06,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,5.18,Copa e Cozinha,Recursos Humanos,5.18,2008-04-06,unknown
TX_1195,2008-04-06,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,38.37,Copa e Cozinha,Qualidade,38.37,2008-04-06,unknown
TX_1196,2008-04-06,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,37.34,Logística,Contabilidade,37.34,2008-04-06,unknown
TX_1197,2008-04-06,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,86.79,Transporte Local,Vendas,86.79,2008-04-06,unknown
TX_1198,2008-04-06,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,42.87,Copa e Cozinha,Contabilidade,42.87,2008-04-06,unknown
TX_1199,2008-04-06,Dwight Schrute,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,48.63,Refeição com Cliente,Vendas,48.63,2008-04-06,unknown
TX_1200,2008-04-06,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,43.03,Copa e Cozinha,Contabilidade,43.03,2008-04-06,unknown
TX_1201,2008-04-06,Toby Flenderson,RH,FedEx - Despesa de Correios,10.35,Correios,Recursos Humanos,10.35,2008-04-06,unknown
TX_1202,2008-04-07,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,40.14,Material de Escritório,Contabilidade,40.14,2008-04-07,unknown
TX_1203,2008-04-07,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,57.78,Logística,Contabilidade,57.78,2008-04-07,unknown
TX_1204,2008-04-07,Creed Bratton,Qualidade,FedEx - Despesa de Correios,33.68,Correios,Qualidade,33.68,2008-04-07,unknown
TX_1205,2008-04-07,Meredith Palmer,Rel. Fornecedores,Staples - Despesa de Material de Escritório,39.17,Material de Escritório,Suprimentos,39.17,2008-04-07,unknown
TX_1206,2008-04-07,Andy Bernard,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,39.29,Refeição com Cliente,Vendas,39.29,2008-04-07,unknown
TX_1207,2008-04-07,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,75.0,Logística,Contabilidade,75.0,2008-04-07,unknown
TX_1208,2008-04-07,Michael Scott,Gerente Regional,Amtrak Train - Despesa de Viagem,235.94,Viagem,Gerência,235.94,2008-04-07,unknown
TX_1209,2008-04-07,Stanley Hudson,Vendedor,Papelaria Local - Despesa de Material de Escritório,24.75,Material de Escritório,Vendas,24.75,2008-04-07,unknown
TX_1210,2008-04-07,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,18.89,Diversos,Atendimento ao Cliente,18.89,2008-04-07,unknown
TX_1211,2008-04-07,Andy Bernard,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,146.09,Viagem,Vendas,146.09,2008-04-07,unknown
TX_1212,2008-04-07,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,56.82,Refeição com Cliente,Vendas,56.82,2008-04-07,unknown
TX_1213,2008-04-07,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,177.64,Refeição com Cliente,Vendas,177.64,2008-04-07,unknown
TX_1214,2008-04-07,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,68.66,Manutenção,Contabilidade,68.66,2008-04-07,unknown
TX_1215,2008-04-07,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,33.39,Logística,Suprimentos,33.39,2008-04-07,unknown
TX_1216,2008-04-07,Dwight Schrute,Vendedor,Delta Airlines - Despesa de Viagem,104.16,Viagem,Vendas,104.16,2008-04-07,unknown
TX_1217,2008-04-07,Michael Scott,Gerente Regional,Gasolina Shell - Despesa de Transporte Local,123.4,Transporte Local,Gerência,123.4,2008-04-07,unknown
TX_1218,2008-04-07,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,22.11,Logística,Qualidade,22.11,2008-04-07,unknown
TX_1219,2008-04-07,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,19.43,Logística,Contabilidade,19.43,2008-04-07,unknown
TX_1220,2008-04-07,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,50.95,Refeição com Cliente,Vendas,50.95,2008-04-07,unknown
TX_1221,2008-04-07,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,40.71,Logística,Contabilidade,40.71,2008-04-07,unknown
TX_1222,2008-04-07,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,28.94,Material de Escritório,Vendas,28.94,2008-04-07,unknown
TX_1223,2008-04-07,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,18.0,Material de Escritório,Depósito,18.0,2008-04-07,unknown
TX_1224,2008-04-07,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,99.79,Refeição com Cliente,Vendas,99.79,2008-04-07,unknown
TX_1225,2008-04-07,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,35.8,Logística,Contabilidade,35.8,2008-04-07,unknown
TX_1226,2008-04-07,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,9.64,Logística,Depósito,9.64,2008-04-07,unknown
TX_1227,2008-04-08,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,21.82,Material de Escritório,Contabilidade,21.82,2008-04-08,unknown
TX_1228,2008-04-08,Dwight Schrute,Vendedor,Dunkin Donuts - Despesa de Refeição,63.2,Refeição,Vendas,63.2,2008-04-08,unknown
TX_1229,2008-04-08,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,134.29,Refeição com Cliente,Vendas,134.29,2008-04-08,unknown
TX_1230,2008-04-08,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,60.2,Manutenção,Contabilidade,60.2,2008-04-08,unknown
TX_1231,2008-04-08,Kevin Malone,Contador,FedEx - Despesa de Correios,8.27,Correios,Contabilidade,8.27,2008-04-08,unknown
TX_1232,2008-04-08,Stanley Hudson,Vendedor,Gasolina Shell - Despesa de Transporte Local,134.8,Transporte Local,Vendas,134.8,2008-04-08,unknown
TX_1233,2008-04-08,Stanley Hudson,Vendedor,Gasolina Shell - Despesa de Transporte Local,80.71,Transporte Local,Vendas,80.71,2008-04-08,unknown
TX_1234,2008-04-08,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,52.57,Transporte Local,Vendas,52.57,2008-04-08,unknown
TX_1235,2008-04-08,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,23.94,Copa e Cozinha,Contabilidade,23.94,2008-04-08,unknown
TX_1236,2008-04-08,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,104.82,Refeição com Cliente,Vendas,104.82,2008-04-08,unknown
TX_1237,2008-04-08,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,26.37,Material de Escritório,Contabilidade,26.37,2008-04-08,unknown
TX_1238,2008-04-08,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,16.84,Manutenção,Depósito,16.84,2008-04-08,unknown
TX_1239,2008-04-08,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,3.81,Copa e Cozinha,Recursos Humanos,3.81,2008-04-08,unknown
TX_1240,2008-04-08,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,62.11,Material de Escritório,Contabilidade,62.11,2008-04-08,unknown
TX_1241,2008-04-08,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,43.35,Refeição com Cliente,Vendas,43.35,2008-04-08,unknown
TX_1242,2008-04-08,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,18.46,Logística,Contabilidade,18.46,2008-04-08,unknown
TX_1243,2008-04-08,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,46.0,Refeição com Cliente,Vendas,46.0,2008-04-08,unknown
TX_1244,2008-04-08,Angela Martin,Contadora,FedEx - Despesa de Correios,21.16,Correios,Contabilidade,21.16,2008-04-08,unknown
TX_1245,2008-04-08,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,13.34,Manutenção,Contabilidade,13.34,2008-04-08,unknown
TX_1246,2008-04-08,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,115.44,Refeição com Cliente,Gerência,115.44,2008-04-08,unknown
TX_1247,2008-04-08,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,14.41,Logística,Suprimentos,14.41,2008-04-08,unknown
TX_1248,2008-04-08,Dwight Schrute,Vendedor,Dunkin Donuts - Despesa de Refeição,95.83,Refeição,Vendas,95.83,2008-04-08,unknown
TX_1249,2008-04-08,Stanley Hudson,Vendedor,Delta Airlines - Despesa de Viagem,90.23,Viagem,Vendas,90.23,2008-04-08,unknown
TX_1250,2008-04-08,Andy Bernard,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,153.51,Refeição com Cliente,Vendas,153.51,2008-04-08,unknown
TX_1251,2008-04-08,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,18.4,Diversos,Atendimento ao Cliente,18.4,2008-04-08,unknown
TX_1252,2008-04-08,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,36.22,Material de Escritório,Contabilidade,36.22,2008-04-08,unknown
TX_1253,2008-04-08,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,36.74,Copa e Cozinha,Depósito,36.74,2008-04-08,unknown
TX_1254,2008-04-08,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,20.99,Logística,Depósito,20.99,2008-04-08,unknown
TX_1255,2008-04-08,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,3.69,Manutenção,Qualidade,3.69,2008-04-08,unknown
TX_1256,2008-04-08,Michael Scott,Gerente Regional,Gasolina Shell - Despesa de Transporte Local,94.57,Transporte Local,Gerência,94.57,2008-04-08,unknown
TX_1257,2008-04-08,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,248.82,Refeição com Cliente,Gerência,248.82,2008-04-08,unknown
TX_1258,2008-04-08,Toby Flenderson,RH,FedEx - Despesa de Correios,28.18,Correios,Recursos Humanos,28.18,2008-04-08,unknown
TX_1259,2008-04-08,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,74.68,Logística,Contabilidade,74.68,2008-04-08,unknown
TX_1260,2008-04-08,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,56.86,Refeição com Cliente,Vendas,56.86,2008-04-08,unknown
TX_1261,2008-04-09,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,32.73,Copa e Cozinha,Suprimentos,32.73,2008-04-09,unknown
TX_1262,2008-04-09,Oscar Martinez,Contador,FedEx - Despesa de Correios,60.33,Correios,Contabilidade,60.33,2008-04-09,unknown
TX_1263,2008-04-09,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,169.22,Transporte Local,Vendas,169.22,2008-04-09,unknown
TX_1264,2008-04-09,Michael Scott,Gerente Regional,Cugino's - Despesa de Refeição com Cliente,189.81,Refeição com Cliente,Gerência,189.81,2008-04-09,unknown
TX_1265,2008-04-09,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,110.43,Transporte Local,Vendas,110.43,2008-04-09,unknown
TX_1266,2008-04-09,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,23.7,Diversos,Atendimento ao Cliente,23.7,2008-04-09,unknown
TX_1267,2008-04-09,Meredith Palmer,Rel. Fornecedores,FedEx - Despesa de Correios,17.29,Correios,Suprimentos,17.29,2008-04-09,unknown
TX_1268,2008-04-09,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,14.74,Material de Escritório,Contabilidade,14.74,2008-04-09,unknown
TX_1269,2008-04-09,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,23.17,Logística,Atendimento ao Cliente,23.17,2008-04-09,unknown
TX_1270,2008-04-09,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,122.85,Transporte Local,Vendas,122.85,2008-04-09,unknown
TX_1271,2008-04-09,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,55.57,Logística,Contabilidade,55.57,2008-04-09,unknown
TX_1272,2008-04-09,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,12.21,Material de Escritório,Depósito,12.21,2008-04-09,unknown
TX_1273,2008-04-09,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,35.71,Material de Escritório,Vendas,35.71,2008-04-09,unknown
TX_1274,2008-04-09,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,114.21,Material de Escritório,Vendas,114.21,2008-04-09,unknown
TX_1275,2008-04-09,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,115.83,Refeição com Cliente,Vendas,115.83,2008-04-09,unknown
TX_1276,2008-04-09,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,179.37,Transporte Local,Vendas,179.37,2008-04-09,unknown
TX_1277,2008-04-09,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,15.85,Copa e Cozinha,Administrativo,15.85,2008-04-09,unknown
TX_1278,2008-04-09,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,18.47,Material de Escritório,Vendas,18.47,2008-04-09,unknown
TX_1279,2008-04-09,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,16.26,Manutenção,Recursos Humanos,16.26,2008-04-09,unknown
TX_1280,2008-04-09,Michael Scott,Gerente Regional,Papelaria Local - Despesa de Material de Escritório,248.54,Material de Escritório,Gerência,248.54,2008-04-09,unknown
TX_1281,2008-04-09,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,5.06,Logística,Atendimento ao Cliente,5.06,2008-04-09,unknown
TX_1282,2008-04-09,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,26.15,Refeição,Vendas,26.15,2008-04-09,unknown
TX_1283,2008-04-09,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,64.16,Material de Escritório,Vendas,64.16,2008-04-09,unknown
TX_1284,2008-04-09,Meredith Palmer,Rel. Fornecedores,FedEx - Despesa de Correios,20.78,Correios,Suprimentos,20.78,2008-04-09,unknown
TX_1285,2008-04-09,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,36.22,Manutenção,Recursos Humanos,36.22,2008-04-09,unknown
TX_1286,2008-04-09,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,15.91,Copa e Cozinha,Depósito,15.91,2008-04-09,unknown
TX_1287,2008-04-09,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,77.74,Material de Escritório,Administrativo,77.74,2008-04-09,unknown
TX_1288,2008-04-09,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,2.23,Material de Escritório,Recursos Humanos,2.23,2008-04-09,unknown
TX_1289,2008-04-09,Angela Martin,Contadora,FedEx - Despesa de Correios,72.88,Correios,Contabilidade,72.88,2008-04-09,unknown
TX_1290,2008-04-09,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,114.88,Refeição com Cliente,Vendas,114.88,2008-04-09,unknown
TX_1291,2008-04-09,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,14.77,Copa e Cozinha,Suprimentos,14.77,2008-04-09,unknown
TX_1292,2008-04-09,Jim Halpert,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,69.79,Refeição com Cliente,Vendas,69.79,2008-04-09,unknown
TX_1293,2008-04-09,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,24.97,Manutenção,Qualidade,24.97,2008-04-09,unknown
TX_1294,2008-04-09,Phyllis Vance,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,87.17,Viagem,Vendas,87.17,2008-04-09,unknown
TX_1295,2008-04-09,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,155.34,Transporte Local,Vendas,155.34,2008-04-09,unknown
TX_1296,2008-04-10,Ryan Howard,Temp,Tech Solutions - Consultoria de Servidor,5000.0,TI,Vendas,5000.0,2008-04-10,unknown
TX_1297,2008-04-10,Phyllis Vance,Vendedor,Cugino's - Despesa de Refeição com Cliente,129.47,Refeição com Cliente,Vendas,129.47,2008-04-10,unknown
TX_1298,2008-04-10,Dwight Schrute,Vendedor,Best Western Hotel - Despesa de Viagem,38.59,Viagem,Vendas,38.59,2008-04-10,unknown
TX_1299,2008-04-10,Andy Bernard,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,33.36,Refeição com Cliente,Vendas,33.36,2008-04-10,unknown
TX_1300,2008-04-10,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,110.32,Refeição com Cliente,Vendas,110.32,2008-04-10,unknown
TX_1301,2008-04-10,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,158.83,Refeição com Cliente,Vendas,158.83,2008-04-10,unknown
TX_1302,2008-04-10,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,32.88,Logística,Qualidade,32.88,2008-04-10,unknown
TX_1303,2008-04-10,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,34.96,Manutenção,Administrativo,34.96,2008-04-10,unknown
TX_1304,2008-04-10,Michael Scott,Gerente Regional,Hertz Rent-a-Car - Despesa de Viagem,231.45,Viagem,Gerência,231.45,2008-04-10,unknown
TX_1305,2008-04-10,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,98.79,Refeição com Cliente,Vendas,98.79,2008-04-10,unknown
TX_1306,2008-04-10,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,51.04,Refeição,Vendas,51.04,2008-04-10,unknown
